source_file,policy,pressure,workload,scan_id,offset_after_scan,request_id,ok,prompt_tokens,cached_tokens,hit_rate,ttft_ms,latency_ms
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000013,4,w4-hot-000467,True,291,2,0.006872852233676976,724.5652638375759,724.5652638375759
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000013,5,w4-hot-000468,True,323,2,0.006191950464396285,725.0327095389366,725.0327095389366
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000013,6,w4-hot-000469,True,355,2,0.005633802816901409,726.637102663517,726.637102663517
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000013,7,w4-hot-000470,True,388,2,0.005154639175257732,737.9009611904621,737.9009611904621
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000013,8,w4-hot-000471,True,421,2,0.004750593824228029,739.2240092158318,739.2240092158318
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000013,9,w4-hot-000472,True,454,2,0.004405286343612335,741.6824959218502,741.6824959218502
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000013,10,w4-hot-000473,True,195,2,0.010256410256410256,685.9462186694145,685.9462186694145
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000013,11,w4-hot-000474,True,234,3,0.01282051282051282,690.331868827343,690.331868827343
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000013,12,w4-hot-000475,True,267,3,0.011235955056179775,724.1435125470161,724.1435125470161
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000013,13,w4-hot-000476,True,300,3,0.01,723.8439917564392,723.8439917564392
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000013,14,w4-hot-000477,True,333,3,0.009009009009009009,724.1309471428394,724.1309471428394
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000013,15,w4-hot-000478,True,366,3,0.00819672131147541,725.411057472229,725.411057472229
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000013,16,w4-hot-000479,True,400,3,0.0075,738.9458827674389,738.9458827674389
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000013,17,w4-hot-000480,True,195,170,0.8717948717948718,646.5316005051136,646.5316005051136
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000013,18,w4-hot-000481,True,227,202,0.8898678414096917,643.3464922010899,643.3464922010899
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000013,19,w4-hot-000482,True,259,234,0.9034749034749034,646.2690532207489,646.2690532207489
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000013,20,w4-hot-000483,True,291,266,0.9140893470790378,645.8289213478565,645.8289213478565
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000013,21,w4-hot-000484,True,323,298,0.9226006191950464,644.111555069685,644.111555069685
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_lru_medium.jsonl,lru,medium,w4,000013,22,w4-hot-000485,True,355,330,0.9295774647887324,646.1786031723022,646.1786031723022
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000000,1,w4-hot-000048,True,194,2,0.010309278350515464,680.5249266326427,680.5249266326427
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000000,2,w4-hot-000049,True,226,3,0.01327433628318584,680.6814819574356,680.6814819574356
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000000,3,w4-hot-000050,True,258,2,0.007751937984496124,686.6334490478039,686.6334490478039
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000000,4,w4-hot-000051,True,290,2,0.006896551724137931,716.8064750730991,716.8064750730991
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000000,5,w4-hot-000052,True,322,297,0.922360248447205,642.0366913080215,642.0366913080215
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000000,6,w4-hot-000053,True,354,2,0.005649717514124294,718.3817140758038,718.3817140758038
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000000,7,w4-hot-000054,True,387,2,0.00516795865633075,732.9756394028664,732.9756394028664
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000000,8,w4-hot-000055,True,420,2,0.004761904761904762,734.0676337480545,734.0676337480545
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000000,9,w4-hot-000056,True,453,2,0.004415011037527594,734.6838377416134,734.6838377416134
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000000,10,w4-hot-000057,True,194,2,0.010309278350515464,679.7087043523788,679.7087043523788
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000000,11,w4-hot-000058,True,233,3,0.012875536480686695,686.2172558903694,686.2172558903694
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000000,12,w4-hot-000059,True,266,3,0.011278195488721804,717.5212204456329,717.5212204456329
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000000,13,w4-hot-000060,True,299,3,0.010033444816053512,718.9541980624199,718.9541980624199
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000000,14,w4-hot-000061,True,332,3,0.009036144578313253,719.2788608372211,719.2788608372211
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000000,15,w4-hot-000062,True,365,3,0.00821917808219178,720.5699048936367,720.5699048936367
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000000,16,w4-hot-000063,True,399,3,0.007518796992481203,733.3847396075726,733.3847396075726
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000000,17,w4-hot-000064,True,194,169,0.8711340206185567,642.3652432858944,642.3652432858944
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000000,18,w4-hot-000065,True,226,201,0.8893805309734514,640.8398747444153,640.8398747444153
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000000,19,w4-hot-000066,True,258,233,0.9031007751937985,641.5284126996994,641.5284126996994
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000000,20,w4-hot-000067,True,290,265,0.9137931034482759,643.0130079388618,643.0130079388618
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000000,21,w4-hot-000068,True,322,297,0.922360248447205,640.1033140718937,640.1033140718937
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000000,22,w4-hot-000069,True,354,329,0.9293785310734464,643.6388604342937,643.6388604342937
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000000,23,w4-hot-000070,True,387,362,0.9354005167958657,641.343530267477,641.343530267477
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000000,24,w4-hot-000071,True,420,395,0.9404761904761905,641.0279609262943,641.0279609262943
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000000,25,w4-hot-000072,True,453,428,0.9448123620309051,643.38518679142,643.38518679142
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000000,26,w4-hot-000073,True,194,169,0.8711340206185567,641.4053998887539,641.4053998887539
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000000,27,w4-hot-000074,True,233,207,0.8884120171673819,643.3135904371738,643.3135904371738
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000000,28,w4-hot-000075,True,266,240,0.9022556390977443,641.1216780543327,641.1216780543327
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000000,29,w4-hot-000076,True,299,273,0.9130434782608695,641.6853852570057,641.6853852570057
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000000,30,w4-hot-000077,True,332,306,0.9216867469879518,642.9720185697079,642.9720185697079
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000000,31,w4-hot-000078,True,365,339,0.9287671232876712,640.730407088995,640.730407088995
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000000,32,w4-hot-000079,True,399,373,0.9348370927318296,643.6239369213581,643.6239369213581
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000001,1,w4-hot-000080,True,194,0,0.0,681.2259815633297,681.2259815633297
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000001,2,w4-hot-000081,True,226,2,0.008849557522123894,683.4503971040249,683.4503971040249
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000001,3,w4-hot-000082,True,258,2,0.007751937984496124,688.0877614021301,688.0877614021301
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000001,4,w4-hot-000083,True,290,2,0.006896551724137931,718.9537733793259,718.9537733793259
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000001,5,w4-hot-000084,True,322,2,0.006211180124223602,722.1977487206459,722.1977487206459
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000001,6,w4-hot-000085,True,354,2,0.005649717514124294,720.5329202115536,720.5329202115536
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000001,7,w4-hot-000086,True,387,2,0.00516795865633075,734.9435612559319,734.9435612559319
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000001,8,w4-hot-000087,True,420,2,0.004761904761904762,736.8127293884754,736.8127293884754
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000001,9,w4-hot-000088,True,453,2,0.004415011037527594,736.6509474813938,736.6509474813938
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000001,10,w4-hot-000089,True,194,2,0.010309278350515464,682.687409222126,682.687409222126
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000001,11,w4-hot-000090,True,233,3,0.012875536480686695,687.8805011510849,687.8805011510849
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000001,12,w4-hot-000091,True,266,3,0.011278195488721804,719.3908095359802,719.3908095359802
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000001,13,w4-hot-000092,True,299,3,0.010033444816053512,722.4775888025761,722.4775888025761
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000001,14,w4-hot-000093,True,332,3,0.009036144578313253,720.5545827746391,720.5545827746391
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000001,15,w4-hot-000094,True,365,3,0.00821917808219178,723.6475422978401,723.6475422978401
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000001,16,w4-hot-000095,True,399,3,0.007518796992481203,735.7027009129524,735.7027009129524
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000001,17,w4-hot-000096,True,194,169,0.8711340206185567,643.5343511402607,643.5343511402607
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000001,18,w4-hot-000097,True,226,201,0.8893805309734514,642.1850770711899,642.1850770711899
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000001,19,w4-hot-000098,True,258,233,0.9031007751937985,642.976950854063,642.976950854063
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000001,20,w4-hot-000099,True,290,265,0.9137931034482759,643.0379524827003,643.0379524827003
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000001,21,w4-hot-000100,True,323,297,0.9195046439628483,642.3361748456955,642.3361748456955
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000001,22,w4-hot-000101,True,355,329,0.9267605633802817,643.5251496732235,643.5251496732235
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000001,23,w4-hot-000102,True,388,362,0.9329896907216495,642.5451785326004,642.5451785326004
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000001,24,w4-hot-000103,True,421,395,0.9382422802850356,643.9943015575409,643.9943015575409
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000001,25,w4-hot-000104,True,454,428,0.9427312775330396,642.8411826491356,642.8411826491356
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000001,26,w4-hot-000105,True,195,169,0.8666666666666667,643.0599614977837,643.0599614977837
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000001,27,w4-hot-000106,True,234,207,0.8846153846153846,643.2405337691307,643.2405337691307
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000001,28,w4-hot-000107,True,267,240,0.898876404494382,641.9511511921883,641.9511511921883
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000001,29,w4-hot-000108,True,300,273,0.91,644.1188268363476,644.1188268363476
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000001,30,w4-hot-000109,True,333,306,0.918918918918919,642.0962996780872,642.0962996780872
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000001,31,w4-hot-000110,True,366,339,0.9262295081967213,643.663614988327,643.663614988327
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000001,32,w4-hot-000111,True,400,373,0.9325,642.8801976144314,642.8801976144314
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000002,1,w4-hot-000112,True,195,2,0.010256410256410256,681.4595833420753,681.4595833420753
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000002,2,w4-hot-000113,True,227,3,0.013215859030837005,684.4134777784348,684.4134777784348
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000002,3,w4-hot-000114,True,259,2,0.007722007722007722,719.7071649134159,719.7071649134159
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000002,4,w4-hot-000115,True,291,2,0.006872852233676976,722.7730490267277,722.7730490267277
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000002,5,w4-hot-000116,True,323,2,0.006191950464396285,722.0553234219551,722.0553234219551
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000002,6,w4-hot-000117,True,355,2,0.005633802816901409,723.7689979374409,723.7689979374409
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000002,7,w4-hot-000118,True,388,2,0.005154639175257732,735.6485389173031,735.6485389173031
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000002,8,w4-hot-000119,True,421,2,0.004750593824228029,738.2603660225868,738.2603660225868
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000002,9,w4-hot-000120,True,454,2,0.004405286343612335,738.0243577063084,738.0243577063084
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000002,10,w4-hot-000121,True,195,2,0.010256410256410256,683.5778430104256,683.5778430104256
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000002,11,w4-hot-000122,True,234,3,0.01282051282051282,688.8847760856152,688.8847760856152
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000002,12,w4-hot-000123,True,267,3,0.011235955056179775,721.3087417185307,721.3087417185307
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000002,13,w4-hot-000124,True,300,3,0.01,722.1113368868828,722.1113368868828
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000002,14,w4-hot-000125,True,333,3,0.009009009009009009,722.1520356833935,722.1520356833935
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000002,15,w4-hot-000126,True,366,3,0.00819672131147541,724.3105322122574,724.3105322122574
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000002,16,w4-hot-000127,True,400,3,0.0075,736.2643517553806,736.2643517553806
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000002,17,w4-hot-000128,True,195,170,0.8717948717948718,645.4444900155067,645.4444900155067
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000002,18,w4-hot-000129,True,227,202,0.8898678414096917,642.6498889923096,642.6498889923096
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000002,19,w4-hot-000130,True,259,234,0.9034749034749034,644.5312947034836,644.5312947034836
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000002,20,w4-hot-000131,True,291,266,0.9140893470790378,643.6148211359978,643.6148211359978
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000002,21,w4-hot-000132,True,323,298,0.9226006191950464,643.7817066907883,643.7817066907883
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000002,22,w4-hot-000133,True,355,330,0.9295774647887324,642.7368111908436,642.7368111908436
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000002,23,w4-hot-000134,True,388,363,0.9355670103092784,642.0238763093948,642.0238763093948
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000002,24,w4-hot-000135,True,421,396,0.9406175771971497,643.781304359436,643.781304359436
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000002,25,w4-hot-000136,True,454,429,0.9449339207048458,642.2314122319221,642.2314122319221
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000002,26,w4-hot-000137,True,195,170,0.8717948717948718,642.6401063799858,642.6401063799858
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000002,27,w4-hot-000138,True,234,208,0.8888888888888888,642.1228535473347,642.1228535473347
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000002,28,w4-hot-000139,True,267,241,0.9026217228464419,643.5680091381073,643.5680091381073
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000002,29,w4-hot-000140,True,300,274,0.9133333333333333,643.5045003890991,643.5045003890991
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000002,30,w4-hot-000141,True,333,307,0.9219219219219219,643.5009464621544,643.5009464621544
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000002,31,w4-hot-000142,True,366,340,0.9289617486338798,643.4652879834175,643.4652879834175
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000002,32,w4-hot-000143,True,400,374,0.935,643.4422023594379,643.4422023594379
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000003,1,w4-hot-000144,True,195,2,0.010256410256410256,682.3835074901581,682.3835074901581
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000003,2,w4-hot-000145,True,227,3,0.013215859030837005,685.6230832636356,685.6230832636356
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000003,3,w4-hot-000146,True,259,2,0.007722007722007722,721.2428115308285,721.2428115308285
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000003,4,w4-hot-000147,True,291,2,0.006872852233676976,723.0244427919388,723.0244427919388
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000003,5,w4-hot-000148,True,323,2,0.006191950464396285,723.6205525696278,723.6205525696278
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000003,6,w4-hot-000149,True,355,2,0.005633802816901409,723.9848747849464,723.9848747849464
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000003,7,w4-hot-000150,True,388,2,0.005154639175257732,737.2653968632221,737.2653968632221
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000003,8,w4-hot-000151,True,421,2,0.004750593824228029,738.912008702755,738.912008702755
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000003,9,w4-hot-000152,True,454,2,0.004405286343612335,738.625843077898,738.625843077898
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000003,10,w4-hot-000153,True,195,2,0.010256410256410256,684.6814006567001,684.6814006567001
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000003,11,w4-hot-000154,True,234,3,0.01282051282051282,689.1695335507393,689.1695335507393
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000003,12,w4-hot-000155,True,267,3,0.011235955056179775,721.9064645469189,721.9064645469189
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000003,13,w4-hot-000156,True,300,3,0.01,723.5671393573284,723.5671393573284
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000003,14,w4-hot-000157,True,333,3,0.009009009009009009,722.707387059927,722.707387059927
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000003,15,w4-hot-000158,True,366,3,0.00819672131147541,726.381354033947,726.381354033947
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000003,16,w4-hot-000159,True,400,3,0.0075,737.0258048176765,737.0258048176765
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000003,17,w4-hot-000160,True,195,170,0.8717948717948718,646.0789926350117,646.0789926350117
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000003,18,w4-hot-000161,True,227,202,0.8898678414096917,643.9367942512035,643.9367942512035
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000003,19,w4-hot-000162,True,259,234,0.9034749034749034,644.7210311889648,644.7210311889648
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000003,20,w4-hot-000163,True,291,266,0.9140893470790378,644.8715999722481,644.8715999722481
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000003,21,w4-hot-000164,True,323,298,0.9226006191950464,643.1485861539841,643.1485861539841
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000003,22,w4-hot-000165,True,355,330,0.9295774647887324,644.5575952529907,644.5575952529907
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000003,23,w4-hot-000166,True,388,363,0.9355670103092784,642.9424211382866,642.9424211382866
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000003,24,w4-hot-000167,True,421,396,0.9406175771971497,644.9036635458469,644.9036635458469
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000003,25,w4-hot-000168,True,454,429,0.9449339207048458,643.8709460198879,643.8709460198879
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000003,26,w4-hot-000169,True,195,170,0.8717948717948718,643.9935490489006,643.9935490489006
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000003,27,w4-hot-000170,True,234,208,0.8888888888888888,644.1397964954376,644.1397964954376
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000003,28,w4-hot-000171,True,267,241,0.9026217228464419,642.9356150329113,642.9356150329113
/root/kv-cache/results/raw_pressure_w4_limit500/w4_pressure_slru_medium.jsonl,slru,medium,w4,000003,29,w4-hot-000172,True,300,274,0.9133333333333333,645.5459669232368,645.5459669232368
